Selling_Price(lakhs),Kms_Driven,fuel,seller_type,transmission,Past_Owners,mileage,Present_Price(lakhs),age
2.0,120000,Diesel,Individual,Manual,1.0,20.92,4.98,9
2.76,60000,Petrol,Individual,Manual,1.0,22.54,5.31,5
2.5,40000,Petrol,Individual,Manual,1.0,15.4,3.4,7
0.95,80000,Petrol,Individual,Manual,2.0,13.68,6.55,13
9.0,18000,Diesel,Individual,Manual,1.0,18.5,13.68,8
2.0,70000,Petrol,Individual,Manual,2.0,22.9,8.19,11
3.7,91863,Diesel,Individual,Manual,2.0,17.5,2.5,10
2.5,100000,Petrol,Individual,Manual,1.0,22.1,4.58,13
2.9,10000,Petrol,Individual,Manual,1.0,25.32,14.95,5
9.0,35000,Diesel,Individual,Manual,1.0,14.6,16.73,3
3.25,120000,Diesel,Individual,Manual,2.0,10.75,14.95,8
4.25,30000,Petrol,Individual,Manual,1.0,14.0,9.93,5
3.15,60000,Petrol,Individual,Manual,1.0,22.74,3.5,5
3.0,70000,Petrol,Individual,Manual,1.0,0.0,6.35,7
3.25,70000,Petrol,Individual,Manual,2.0,15.96,8.0,8
3.2,120000,Diesel,Individual,Manual,3.0,15.1,16.73,11
5.0,20000,Petrol,Individual,Manual,1.0,11.5,8.51,2
2.9,25000,Petrol,Individual,Manual,1.0,22.7,8.19,9
0.6,90000,Petrol,Individual,Manual,1.0,20.36,15.0,9
8.5,103000,Diesel,Dealer,Manual,1.0,18.5,10.47,4
1.5,70000,Petrol,Individual,Manual,2.0,18.2,11.2,12
2.0,80000,Diesel,Individual,Manual,1.0,20.51,6.67,10
7.3,70000,Diesel,Individual,Manual,1.0,15.6,9.0,6
8.0,100000,Diesel,Individual,Manual,1.0,18.5,9.15,8
3.0,90000,Diesel,Individual,Manual,2.0,16.0,10.99,12
1.9,112000,Diesel,Individual,Manual,2.0,18.5,8.41,9
3.5,50000,Petrol,Individual,Manual,1.0,20.73,5.31,10
5.1,62000,Diesel,Individual,Manual,2.0,25.5,1.99,6
4.0,90000,Diesel,Individual,Manual,1.0,23.84,7.5,9
8.0,80000,Diesel,Individual,Manual,1.0,20.46,3.5,8
2.5,50000,Diesel,Individual,Manual,1.0,20.51,8.41,8
9.3,47552,Diesel,Individual,Manual,2.0,18.0,16.73,5
7.2,40000,Diesel,Individual,Manual,2.0,18.6,8.41,5
2.25,15000,Petrol,Individual,Manual,1.0,19.34,8.41,10
9.5,20000,Diesel,Individual,Manual,1.0,21.1,11.58,2
5.3,52000,Petrol,Individual,Manual,1.0,20.14,9.15,3
4.7,70000,Petrol,Individual,Manual,1.0,19.5,7.5,5
6.5,110000,Diesel,Individual,Manual,1.0,24.3,6.35,4
5.4,77500,Diesel,Individual,Manual,2.0,23.0,8.19,7
4.6,100000,Diesel,Individual,Manual,2.0,18.3,6.0,6
3.25,14700,Petrol,Individual,Manual,1.0,18.0,6.35,2
2.4,40000,Petrol,Individual,Manual,1.0,14.81,8.19,5
4.0,32000,Petrol,Individual,Manual,2.0,21.94,16.53,4
0.7,70000,Petrol,Individual,Manual,2.0,17.5,7.64,17
2.5,80000,Petrol,Individual,Manual,1.0,12.8,4.48,12
9.1,80000,Diesel,Individual,Manual,2.0,25.4,4.5,7
7.2,25000,Diesel,Individual,Manual,1.0,14.02,16.73,3
5.9,50000,Diesel,Individual,Manual,1.0,20.73,11.0,6
4.34,120000,Diesel,Individual,Manual,1.0,20.3,3.4,6
4.45,19700,Petrol,Individual,Manual,1.0,13.93,5.31,3
0.65,90000,Petrol,Individual,Manual,2.0,18.8,3.5,16
1.5,60000,Petrol,Individual,Manual,3.0,15.96,4.5,14
1.25,120000,Diesel,Individual,Manual,3.0,25.44,16.53,18
5.2,40000,Petrol,Individual,Manual,1.0,15.1,16.53,4
1.9,70000,Petrol,Individual,Manual,3.0,15.4,5.31,7
3.1,7000,Petrol,Individual,Manual,1.0,19.4,16.53,3
7.5,90000,Diesel,Individual,Manual,1.0,16.55,8.41,9
7.5,110000,Diesel,Individual,Automatic,1.0,18.5,6.43,5
3.5,15000,Petrol,Individual,Manual,1.0,22.9,16.73,2
3.6,5000,Petrol,Individual,Manual,1.0,15.4,11.2,1
2.85,5000,Petrol,Individual,Manual,1.0,15.42,10.99,4
1.6,70000,Petrol,Individual,Manual,2.0,16.1,8.19,8
2.3,60000,Petrol,Individual,Manual,2.0,12.8,4.14,6
0.85,120000,Petrol,Individual,Manual,3.0,23.01,5.78,14
3.0,7000,Petrol,Individual,Manual,1.0,23.95,4.98,3
6.75,120000,Diesel,Individual,Manual,1.0,19.7,11.2,7
4.0,110000,Diesel,Individual,Manual,1.0,23.26,6.43,13
2.55,30000,Petrol,Individual,Manual,3.0,28.09,4.58,5
10.5,80000,Diesel,Individual,Manual,2.0,16.55,4.14,6
3.9,100000,Diesel,Individual,Manual,1.0,21.5,2.38,8
4.5,80000,Diesel,Individual,Manual,1.0,21.1,5.75,6
7.25,50000,Diesel,Individual,Manual,1.0,21.5,4.98,4
4.66,95500,Diesel,Individual,Manual,2.0,20.77,3.33,8
3.7,40000,Petrol,Individual,Manual,2.0,20.38,8.41,4
1.5,70000,Petrol,Individual,Manual,3.0,12.99,8.41,14
4.7,10000,Petrol,Individual,Manual,1.0,16.55,3.4,5
9.5,25000,Diesel,Individual,Manual,1.0,18.1,9.15,3
3.45,70000,Petrol,Individual,Manual,1.0,16.78,6.35,10
3.0,60000,Petrol,Individual,Manual,1.0,13.6,5.37,12
1.6,74800,Petrol,Individual,Manual,2.0,20.14,3.4,14
1.2,80000,Petrol,Individual,Manual,2.0,22.74,15.2,17
5.0,40000,Petrol,Individual,Manual,1.0,22.9,6.57,1
4.55,50000,Diesel,Individual,Manual,1.0,21.1,4.26,4
1.65,45000,Petrol,Individual,Manual,2.0,20.85,7.5,8
4.7,23700,Petrol,Individual,Manual,1.0,24.52,9.15,5
4.7,23700,Petrol,Individual,Manual,1.0,24.7,8.41,5
2.3,53473,Petrol,Individual,Manual,1.0,15.64,6.43,7
2.5,100000,Diesel,Individual,Manual,2.0,23.0,6.35,10
2.2,80000,Petrol,Individual,Manual,1.0,15.96,5.26,8
3.6,120000,Diesel,Individual,Manual,1.0,13.24,6.15,6
3.5,40000,Petrol,Individual,Manual,1.0,27.28,6.15,3
5.0,70000,Diesel,Individual,Manual,1.0,13.2,10.19,9
1.45,90000,Diesel,Individual,Manual,3.0,12.8,8.41,8
3.0,51000,Petrol,Individual,Manual,1.0,16.02,3.4,7
1.8,87000,Diesel,Individual,Manual,1.0,17.92,4.98,11
1.8,87000,Petrol,Individual,Manual,2.0,20.92,15.2,12
2.0,120000,Diesel,Individual,Manual,2.0,15.96,15.2,15
5.3,40000,Diesel,Individual,Manual,1.0,24.3,6.55,8
6.2,90000,Diesel,Individual,Manual,2.0,23.0,10.47,7
3.6,110000,Petrol,Individual,Manual,3.0,22.9,8.0,6
2.45,86000,Petrol,Individual,Manual,2.0,23.4,4.26,11
3.7,120000,Diesel,Individual,Manual,1.0,23.4,6.57,12
1.3,80000,Petrol,Individual,Manual,3.0,14.4,4.26,18
6.1,18000,Petrol,Individual,Manual,1.0,23.59,4.26,2
3.0,24000,Petrol,Individual,Manual,1.0,13.58,8.41,6
4.25,60000,Diesel,Individual,Manual,1.0,15.3,8.19,7
4.5,108000,Diesel,Individual,Manual,1.0,18.9,9.15,10
6.5,90000,Diesel,Individual,Manual,1.0,24.7,6.55,8
1.6,70000,Diesel,Individual,Manual,1.0,21.7,8.41,12
2.5,120000,Diesel,Individual,Manual,1.0,19.87,8.8,7
2.25,100000,Diesel,Individual,Manual,3.0,13.93,16.53,9
0.55,75958,Diesel,Individual,Manual,2.0,18.49,11.0,14
0.42,70000,Petrol,Individual,Manual,3.0,18.9,8.8,25
2.5,100000,Diesel,Individual,Manual,2.0,17.1,3.33,9
0.8,110000,Diesel,Individual,Manual,3.0,15.96,8.41,14
5.0,40000,Petrol,Individual,Manual,1.0,15.26,7.51,5
5.0,70000,Diesel,Individual,Manual,1.0,15.1,11.33,5
4.0,60000,Diesel,Individual,Manual,1.0,14.7,6.58,10
5.5,90000,Diesel,Individual,Manual,1.0,21.4,8.41,8
2.0,70000,Diesel,Individual,Manual,2.0,16.47,4.26,14
2.8,65000,Petrol,Individual,Manual,1.0,19.1,11.33,9
5.8,88000,Diesel,Individual,Manual,1.0,24.7,16.53,7
1.0,80000,Diesel,Individual,Manual,3.0,17.4,7.5,12
1.9,60000,Petrol,Individual,Manual,2.0,17.5,10.99,7
8.11,43000,Diesel,Individual,Manual,1.0,18.16,9.1,2
4.1,120000,Diesel,Individual,Manual,1.0,13.1,9.79,5
1.7,120000,Diesel,Individual,Manual,2.0,13.58,8.41,8
7.0,25000,Petrol,Individual,Manual,1.0,21.1,6.43,3
9.5,80000,Diesel,Individual,Manual,2.0,13.58,8.41,6
0.8,40000,Petrol,Individual,Manual,2.0,25.83,4.98,18
5.03,110000,Diesel,Individual,Manual,1.0,20.51,13.29,6
7.4,38817,Diesel,Dealer,Manual,1.0,15.0,6.51,3
6.0,69779,Petrol,Dealer,Automatic,1.0,26.6,5.75,3
4.5,56290,Diesel,Dealer,Manual,1.0,17.8,3.4,4
6.45,11000,Petrol,Dealer,Automatic,1.0,17.0,6.55,5
4.2,120000,Diesel,Individual,Manual,2.0,18.6,9.0,7
8.99,35000,Diesel,Individual,Manual,1.0,13.68,4.98,3
4.6,35000,Petrol,Individual,Manual,1.0,18.3,8.41,2
1.5,120000,Diesel,Individual,Manual,2.0,17.6,8.41,13
3.5,25000,Petrol,Individual,Manual,1.0,26.0,8.44,4
5.1,100000,Diesel,Individual,Manual,2.0,13.7,7.5,6
5.0,120000,Diesel,Individual,Manual,3.0,25.8,7.5,8
3.7,35000,Petrol,Individual,Manual,1.0,23.0,16.73,4
2.4,44000,Petrol,Individual,Manual,2.0,19.02,1.99,8
5.3,100000,Diesel,Individual,Manual,2.0,16.0,4.48,6
3.5,64000,Petrol,Individual,Manual,1.0,18.49,4.98,7
3.7,90000,Diesel,Individual,Manual,2.0,12.99,4.5,8
2.2,50000,Petrol,Individual,Manual,1.0,17.43,6.55,7
2.0,80000,Diesel,Individual,Manual,1.0,20.51,6.0,8
4.0,50000,Diesel,Individual,Manual,1.0,21.1,9.0,4
1.5,55000,Petrol,Individual,Manual,1.0,21.1,6.35,12
1.3,70000,Petrol,Individual,Manual,2.0,17.92,3.33,10
1.85,80000,Petrol,Individual,Manual,2.0,19.7,6.55,8
1.1,80000,Petrol,Individual,Manual,2.0,23.0,4.14,11
4.5,120000,Diesel,Individual,Manual,1.0,21.1,9.15,9
5.0,20000,Petrol,Individual,Manual,2.0,25.32,8.19,3
5.7,31596,Petrol,Dealer,Manual,1.0,19.3,6.0,4
6.5,85710,Diesel,Dealer,Manual,1.0,18.6,8.19,8
3.2,15000,Petrol,Individual,Manual,1.0,17.7,9.0,7
4.4,35000,Petrol,Individual,Automatic,1.0,18.9,11.33,4
3.15,49000,Petrol,Individual,Manual,2.0,21.1,11.05,8
1.0,70000,Petrol,Individual,Manual,3.0,18.9,6.84,14
1.79,30000,Petrol,Individual,Manual,2.0,20.8,6.0,9
1.4,60000,Petrol,Individual,Manual,2.0,11.5,14.95,13
1.5,40000,Petrol,Individual,Manual,2.0,16.52,9.0,13
4.4,60000,Diesel,Individual,Manual,2.0,22.32,5.99,10
2.5,55130,Diesel,Dealer,Manual,2.0,17.88,3.33,10
3.3,22000,Petrol,Individual,Manual,1.0,22.32,5.37,7
2.5,48000,Petrol,Individual,Manual,1.0,22.5,9.99,11
3.35,45000,Petrol,Individual,Manual,1.0,16.1,11.2,9
10.25,22522,Diesel,Dealer,Manual,1.0,22.07,11.49,5
3.2,51856,Petrol,Dealer,Manual,3.0,21.21,17.46,9
5.5,29434,Petrol,Individual,Manual,1.0,26.59,14.95,6
8.0,25000,Diesel,Individual,Manual,1.0,25.1,17.46,3
3.8,28000,Petrol,Individual,Manual,2.0,17.7,5.18,4
4.0,44500,Diesel,Individual,Manual,2.0,12.8,10.47,8
3.75,34500,Petrol,Individual,Manual,1.0,24.7,16.73,5
6.5,15000,Petrol,Individual,Manual,1.0,16.2,8.51,3
3.61,26000,Petrol,Individual,Automatic,1.0,20.51,11.33,7
1.4,20000,Petrol,Individual,Manual,1.0,19.0,6.35,9
8.8,25000,Diesel,Individual,Manual,1.0,17.2,16.73,4
9.5,35000,Diesel,Individual,Manual,1.0,21.4,16.73,3
3.0,60000,Diesel,Individual,Manual,1.0,20.89,8.8,11
3.75,50000,CNG,Individual,Manual,1.0,24.0,6.57,3
6.0,65000,Diesel,Individual,Manual,1.0,21.1,4.26,3
6.3,95000,Diesel,Individual,Manual,2.0,22.07,14.15,7
5.9,40000,Petrol,Individual,Manual,2.0,25.32,9.0,5
4.2,30000,Petrol,Individual,Manual,1.0,19.3,8.41,2
5.41,112011,Diesel,Individual,Manual,1.0,13.45,10.0,8
2.5,43000,Diesel,Individual,Manual,1.0,19.1,5.31,12
6.7,53534,Diesel,Individual,Manual,1.0,25.32,3.4,2
5.3,20000,Petrol,Individual,Manual,1.0,17.92,3.5,2
1.5,70000,Diesel,Individual,Manual,2.0,20.51,10.13,9
5.5,70000,Diesel,Individual,Manual,3.0,23.95,8.9,8
1.8,100000,Diesel,Individual,Manual,2.0,20.65,14.15,9
5.85,50000,Diesel,Individual,Manual,1.0,18.9,13.68,6
3.45,120000,Petrol,Individual,Manual,2.0,22.3,6.58,8
3.5,110000,Diesel,Individual,Manual,3.0,16.5,9.0,8
2.5,120000,Diesel,Individual,Manual,1.0,13.6,10.47,9
3.25,16500,Petrol,Individual,Manual,2.0,17.45,16.31,4
3.5,9900,Petrol,Individual,Manual,1.0,23.95,14.15,5
1.8,80000,Petrol,Individual,Manual,3.0,26.21,15.2,9
1.5,100000,Petrol,Individual,Manual,2.0,20.51,9.15,11
7.0,20000,Petrol,Individual,Manual,1.0,23.57,6.43,1
7.95,90000,Diesel,Individual,Manual,1.0,18.49,9.15,5
9.5,15000,Diesel,Individual,Manual,1.0,25.17,9.93,2
8.85,75000,Diesel,Individual,Automatic,1.0,23.95,6.43,3
3.0,120000,Diesel,Individual,Manual,2.0,20.92,8.41,9
9.5,75000,Diesel,Individual,Automatic,1.0,20.4,15.2,3
5.49,90000,Diesel,Individual,Manual,1.0,13.6,6.58,6
5.7,100000,Diesel,Individual,Manual,2.0,15.1,4.48,9
3.75,100000,Diesel,Individual,Manual,1.0,22.54,8.0,12
3.5,100000,Petrol,Individual,Manual,2.0,28.4,11.0,8
4.0,120000,Diesel,Individual,Manual,2.0,22.54,9.15,10
4.35,50000,Diesel,Individual,Manual,1.0,27.3,10.0,6
2.0,120000,Petrol,Individual,Manual,2.0,28.4,6.84,9
2.6,25000,Petrol,Individual,Manual,1.0,20.0,7.5,6
4.5,24019,Diesel,Individual,Manual,1.0,17.3,16.73,8
4.6,80000,Diesel,Individual,Manual,2.0,14.62,10.47,8
2.1,100000,Diesel,Individual,Manual,2.0,25.44,6.35,10
5.4,93000,Petrol,Individual,Manual,2.0,28.4,3.4,6
7.1,50000,Diesel,Individual,Manual,1.0,17.01,9.15,4
2.85,22000,Petrol,Individual,Manual,1.0,22.15,11.2,3
9.9,19600,Diesel,Individual,Manual,1.0,23.65,11.49,2
3.62,104000,Petrol,Individual,Manual,1.0,21.14,8.41,4
8.8,33000,Diesel,Individual,Manual,1.0,14.3,8.41,4
7.0,60000,Diesel,Individual,Manual,1.0,18.7,8.41,4
6.0,60000,Diesel,Individual,Manual,1.0,23.9,6.0,5
7.0,40000,Petrol,Individual,Manual,1.0,28.4,6.58,6
4.0,60000,Diesel,Individual,Manual,1.0,28.4,8.41,5
4.25,80000,Petrol,Individual,Manual,3.0,15.1,11.58,7
1.8,70000,Petrol,Individual,Manual,1.0,24.04,5.81,9
1.7,90000,Petrol,Individual,Manual,3.0,19.5,5.99,9
8.0,27000,Diesel,Individual,Manual,1.0,20.77,3.5,3
9.0,35000,Diesel,Individual,Manual,1.0,26.83,4.48,4
3.9,120000,Diesel,Individual,Manual,1.0,20.77,11.49,8
4.45,80000,Diesel,Individual,Manual,2.0,17.8,10.0,7
2.0,120000,Diesel,Individual,Manual,2.0,17.2,6.35,12
3.5,72000,Petrol,Individual,Manual,2.0,13.2,4.98,9
9.0,100000,Diesel,Individual,Manual,1.0,21.1,9.15,5
3.5,120000,Diesel,Individual,Manual,2.0,13.58,7.43,8
4.56,32000,Petrol,Individual,Manual,1.0,20.54,7.43,7
1.29,60000,Petrol,Individual,Manual,1.0,19.2,9.1,13
2.54,40000,Petrol,Individual,Manual,1.0,24.3,9.93,4
5.7,48000,Diesel,Individual,Manual,1.0,20.4,5.37,7
8.4,30000,Diesel,Individual,Manual,1.0,15.73,4.48,3
2.35,100000,Diesel,Individual,Manual,2.0,26.8,14.95,11
7.0,50000,Diesel,Individual,Manual,1.0,19.62,5.99,5
1.4,40000,Petrol,Individual,Manual,2.0,18.2,8.41,11
5.28,5000,Petrol,Individual,Manual,1.0,24.5,8.41,3
5.6,72000,Diesel,Individual,Manual,1.0,22.15,4.5,5
6.0,70000,Diesel,Individual,Manual,1.0,11.36,6.84,5
1.02,50000,Petrol,Individual,Manual,2.0,20.7,9.99,14
7.5,70000,Diesel,Individual,Manual,2.0,21.04,6.43,7
6.5,50000,Petrol,Individual,Manual,1.0,11.45,7.5,6
3.1,40000,Petrol,Individual,Manual,1.0,12.08,11.58,9
4.8,30000,Petrol,Individual,Manual,1.0,0.0,6.58,7
3.2,15000,Petrol,Individual,Manual,1.0,20.3,11.58,3
7.5,40000,Petrol,Individual,Manual,1.0,23.1,8.19,6
4.2,67000,Petrol,Individual,Manual,1.0,19.67,6.0,8
2.4,60000,Petrol,Individual,Manual,2.0,16.78,6.0,11
2.2,60000,Petrol,Individual,Manual,1.0,25.8,9.0,4
3.5,30000,Petrol,Individual,Manual,1.0,14.95,5.31,5
6.75,40000,Diesel,Individual,Manual,1.0,19.3,9.0,3
4.35,50000,Petrol,Individual,Manual,2.0,21.9,8.5,5
4.0,14000,Petrol,Individual,Manual,2.0,24.3,14.0,5
4.25,70000,Diesel,Individual,Manual,1.0,12.99,8.0,6
3.11,94000,Diesel,Individual,Manual,2.0,28.4,6.67,11
5.3,79000,Diesel,Individual,Manual,2.0,19.3,9.99,6
2.1,120000,Diesel,Individual,Manual,2.0,16.8,8.0,13
9.77,30000,Diesel,Individual,Manual,1.0,17.8,5.31,2
4.4,20000,Petrol,Individual,Manual,1.0,20.54,8.41,3
4.4,17000,Petrol,Individual,Manual,1.0,25.2,8.0,3
6.55,20000,Petrol,Individual,Manual,1.0,18.7,4.26,3
2.95,60000,Petrol,Individual,Manual,1.0,25.2,9.0,5
6.55,20000,Petrol,Individual,Manual,1.0,26.0,16.73,3
0.65,70000,Petrol,Individual,Manual,3.0,17.8,17.46,14
7.5,40000,Diesel,Individual,Manual,1.0,25.6,8.41,5
4.0,60000,CNG,Individual,Manual,1.0,17.3,9.99,3
4.75,57000,Petrol,Individual,Manual,1.0,28.4,9.0,4
1.1,120000,Diesel,Individual,Manual,2.0,13.68,6.51,9
1.5,90000,Diesel,Individual,Manual,1.0,18.25,8.41,11
0.8,110000,Diesel,Individual,Manual,2.0,15.1,11.0,12
4.3,35000,Petrol,Individual,Manual,2.0,19.56,4.14,6
6.7,60000,Diesel,Individual,Manual,1.0,21.1,15.2,5
1.75,83000,Petrol,Individual,Manual,2.0,23.1,3.33,11
4.4,50000,Diesel,Individual,Manual,1.0,18.9,3.33,6
2.55,90000,Diesel,Individual,Manual,1.0,22.74,14.95,9
5.3,65000,Petrol,Individual,Manual,1.0,17.43,6.35,3
8.9,40000,Diesel,Individual,Manual,2.0,20.4,3.5,5
2.8,80000,Diesel,Individual,Manual,2.0,20.0,9.0,8
7.25,35000,Petrol,Individual,Automatic,1.0,20.92,6.58,4
7.0,30000,Diesel,Individual,Manual,1.0,19.7,7.5,5
0.9,70000,Petrol,Individual,Manual,1.0,28.4,8.41,14
2.87,100000,Petrol,Individual,Manual,2.0,28.4,9.0,6
7.5,80000,Diesel,Individual,Manual,2.0,23.59,6.0,8
6.5,40000,Petrol,Individual,Manual,1.0,14.95,14.95,5
2.4,108916,Petrol,Individual,Manual,2.0,21.9,6.0,8
2.9,40000,Petrol,Individual,Manual,2.0,13.6,3.33,8
2.3,80000,Petrol,Individual,Manual,1.0,21.02,6.35,7
10.0,50000,Diesel,Individual,Manual,2.0,16.0,6.0,5
2.0,90000,Petrol,Individual,Manual,2.0,17.8,4.26,9
2.0,70000,Diesel,Individual,Manual,1.0,15.74,11.84,12
4.2,31000,Diesel,Individual,Manual,1.0,14.81,15.2,3
2.6,120000,Diesel,Individual,Manual,2.0,13.5,4.26,12
5.9,40000,Petrol,Individual,Manual,1.0,21.1,15.2,5
2.1,90000,Petrol,Individual,Manual,2.0,15.0,2.38,10
1.85,110000,Petrol,Individual,Manual,2.0,23.0,9.93,13
1.25,59000,Petrol,Individual,Manual,2.0,20.5,8.41,15
2.8,60000,Petrol,Individual,Manual,2.0,21.21,8.41,7
0.99,89500,Petrol,Individual,Manual,1.0,13.68,12.39,16
0.98,70000,Petrol,Individual,Manual,2.0,16.1,14.95,16
5.1,120000,Diesel,Individual,Automatic,2.0,20.0,6.0,8
0.95,80000,Diesel,Individual,Manual,2.0,21.1,4.58,12
5.25,80000,Diesel,Individual,Manual,2.0,23.0,8.41,7
0.5,60000,Petrol,Individual,Manual,2.0,23.03,4.26,24
2.55,120000,Diesel,Individual,Manual,3.0,23.2,9.1,10
6.75,10000,Petrol,Individual,Manual,1.0,17.5,7.31,2
9.5,51000,Diesel,Individual,Manual,1.0,15.1,11.2,3
2.3,60000,Petrol,Individual,Manual,3.0,13.58,4.98,14
3.3,20000,Petrol,Individual,Manual,1.0,21.21,14.15,4
3.5,40000,Petrol,Individual,Manual,1.0,17.36,9.1,4
5.6,35000,Petrol,Individual,Manual,1.0,25.1,9.93,5
4.4,30000,Petrol,Individual,Manual,1.0,23.84,7.5,4
2.2,90000,Petrol,Individual,Manual,2.0,25.83,8.41,10
7.5,110000,Diesel,Individual,Manual,2.0,12.99,8.19,4
0.59,104000,Diesel,Individual,Manual,2.0,23.2,5.18,14
7.4,9000,Petrol,Individual,Automatic,1.0,10.5,14.15,3
5.7,19000,Petrol,Individual,Automatic,2.0,18.5,5.37,2
4.3,20000,Petrol,Individual,Automatic,1.0,21.9,7.5,4
8.0,70000,Diesel,Individual,Manual,1.0,15.4,6.35,5
4.5,53000,Diesel,Individual,Manual,1.0,23.9,6.0,6
4.2,105000,Diesel,Individual,Manual,2.0,22.27,3.4,8
7.5,16000,Diesel,Individual,Manual,1.0,21.1,6.57,6
7.8,7200,Petrol,Individual,Manual,1.0,24.52,5.75,2
3.2,77000,Diesel,Individual,Manual,2.0,19.7,6.0,10
6.9,40000,Diesel,Individual,Manual,1.0,18.6,4.26,4
3.75,70000,Diesel,Individual,Manual,2.0,17.0,9.15,9
6.2,50000,Petrol,Individual,Manual,1.0,22.0,10.0,4
3.7,58000,Petrol,Individual,Manual,2.0,17.0,10.0,5
7.7,85000,Diesel,Individual,Manual,1.0,20.3,8.19,8
5.0,65000,Petrol,Individual,Manual,1.0,25.83,7.9,7
4.5,120000,Diesel,Individual,Manual,1.0,20.3,3.4,4
1.95,50000,Petrol,Individual,Manual,2.0,23.03,11.33,8
4.72,30000,Petrol,Individual,Automatic,1.0,22.5,6.0,3
2.5,58000,Petrol,Individual,Manual,2.0,16.78,8.0,7
1.65,70000,Diesel,Individual,Manual,2.0,19.09,11.0,10
5.25,110000,Diesel,Individual,Manual,2.0,25.0,5.31,3
1.45,65000,Petrol,Individual,Manual,3.0,12.05,3.4,18
3.25,100000,Diesel,Individual,Manual,1.0,18.88,2.38,8
6.6,60000,Diesel,Individual,Manual,2.0,19.01,3.4,4
3.1,90000,Diesel,Individual,Manual,2.0,25.83,4.26,7
3.3,100000,Diesel,Individual,Manual,2.0,19.81,9.15,7
2.5,80000,Diesel,Individual,Manual,2.0,19.7,4.21,9
6.5,60000,Diesel,Individual,Automatic,1.0,17.0,13.29,4
3.05,40000,Petrol,Individual,Manual,1.0,25.5,16.73,5
2.8,110000,Petrol,Individual,Manual,1.0,15.64,9.93,6
1.53,50000,Diesel,Individual,Manual,2.0,28.09,9.0,10
7.0,30000,Diesel,Individual,Manual,1.0,17.0,14.95,3
3.25,40000,Petrol,Individual,Manual,1.0,25.17,8.41,4
3.05,40000,Petrol,Individual,Manual,1.0,17.1,9.0,5
1.55,70000,Petrol,Individual,Manual,2.0,22.32,9.79,15
2.35,80000,Petrol,Individual,Manual,3.0,17.4,8.41,9
5.0,15000,Petrol,Individual,Manual,1.0,17.01,13.8,5
1.55,63000,Petrol,Individual,Manual,3.0,16.4,6.57,12
6.75,88000,Diesel,Dealer,Automatic,1.0,24.04,8.41,5
10.51,59865,Diesel,Dealer,Manual,1.0,21.04,13.68,3
5.91,60000,Diesel,Dealer,Manual,1.0,14.0,9.54,5
5.85,72000,Diesel,Dealer,Manual,1.0,21.19,13.29,6
4.85,70100,Diesel,Dealer,Manual,1.0,24.5,15.2,7
6.5,47725,Diesel,Dealer,Manual,1.0,20.3,8.41,3
4.35,70195,Diesel,Dealer,Manual,2.0,16.1,8.41,7
1.95,77395,Diesel,Dealer,Manual,2.0,21.04,3.5,10
10.0,17000,Diesel,Dealer,Manual,1.0,17.1,8.41,2
6.5,64000,Diesel,Dealer,Automatic,1.0,15.3,6.43,8
4.1,80235,Diesel,Dealer,Manual,2.0,12.8,5.31,8
10.5,77150,Diesel,Dealer,Automatic,1.0,19.33,9.99,5
6.51,69000,Diesel,Dealer,Automatic,1.0,28.4,9.0,6
6.5,57000,Diesel,Dealer,Manual,1.0,23.4,10.47,6
7.5,89000,Diesel,Dealer,Manual,1.0,25.17,3.5,4
7.99,61100,Diesel,Dealer,Automatic,1.0,19.01,10.47,9
3.55,116000,Diesel,Individual,Manual,1.0,20.0,8.41,11
6.0,80000,Diesel,Individual,Manual,1.0,25.32,4.98,6
6.85,26000,Diesel,Individual,Manual,1.0,11.3,4.98,3
5.1,100000,Diesel,Individual,Manual,1.0,21.66,4.26,3
1.5,82300,CNG,Individual,Manual,2.0,17.68,7.5,9
6.5,82050,Diesel,Individual,Manual,1.0,18.1,6.67,4
4.0,74500,Diesel,Individual,Manual,1.0,16.8,10.0,9
6.75,120000,Diesel,Individual,Manual,2.0,18.1,6.58,9
3.19,30000,Petrol,Individual,Automatic,1.0,16.47,11.58,3
6.4,6000,Petrol,Individual,Manual,1.0,16.96,11.0,2
6.5,30000,Petrol,Individual,Manual,1.0,10.1,13.68,4
6.5,70000,Diesel,Individual,Manual,1.0,22.9,7.5,6
1.55,70000,CNG,Individual,Manual,2.0,11.2,11.2,11
6.5,70000,Diesel,Individual,Manual,1.0,19.67,8.41,6
3.75,76000,Diesel,Individual,Manual,3.0,20.45,15.0,7
0.65,110000,Diesel,Individual,Manual,2.0,16.52,9.79,13
1.5,70000,Petrol,Individual,Manual,3.0,11.36,12.33,12
6.2,13000,Petrol,Individual,Manual,1.0,25.6,9.1,2
2.5,60000,Petrol,Individual,Manual,2.0,14.8,13.68,8
4.54,120000,Diesel,Individual,Manual,2.0,17.8,4.98,8
6.0,30000,Diesel,Individual,Manual,2.0,17.7,8.63,4
4.0,100000,Diesel,Individual,Manual,2.0,26.0,11.33,10
8.4,1500,Petrol,Individual,Automatic,1.0,23.1,10.0,2
7.75,2000,Petrol,Dealer,Manual,1.0,24.3,8.41,1
6.95,34000,Diesel,Dealer,Manual,1.0,33.44,9.0,4
7.3,31000,Petrol,Dealer,Automatic,1.0,23.95,9.0,3
5.4,7000,Petrol,Dealer,Manual,1.0,13.93,15.2,3
